2013-01-29 15:14:23,674 [DEBUG] org.jboss.logging  - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2013-01-29 15:14:24,225 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)'
2013-01-29 15:14:24,226 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initializing new StandardEnvironment
2013-01-29 15:14:24,226 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemProperties] PropertySource with lowest search precedence
2013-01-29 15:14:24,226 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemEnvironment] PropertySource with lowest search precedence
2013-01-29 15:14:24,226 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initialized StandardEnvironment with PropertySources [systemProperties,systemEnvironment]
2013-01-29 15:14:24,227 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initializing new StandardEnvironment
2013-01-29 15:14:24,227 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemProperties] PropertySource with lowest search precedence
2013-01-29 15:14:24,227 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemEnvironment] PropertySource with lowest search precedence
2013-01-29 15:14:24,227 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initialized StandardEnvironment with PropertySources [systemProperties,systemEnvironment]
2013-01-29 15:14:24,227 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initializing new StandardEnvironment
2013-01-29 15:14:24,227 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemProperties] PropertySource with lowest search precedence
2013-01-29 15:14:24,227 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemEnvironment] PropertySource with lowest search precedence
2013-01-29 15:14:24,227 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initialized StandardEnvironment with PropertySources [systemProperties,systemEnvironment]
2013-01-29 15:14:24,228 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initializing new StandardEnvironment
2013-01-29 15:14:24,228 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemProperties] PropertySource with lowest search precedence
2013-01-29 15:14:24,229 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemEnvironment] PropertySource with lowest search precedence
2013-01-29 15:14:24,229 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initialized StandardEnvironment with PropertySources [systemProperties,systemEnvironment]
2013-01-29 15:14:24,229 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initializing new StandardEnvironment
2013-01-29 15:14:24,229 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemProperties] PropertySource with lowest search precedence
2013-01-29 15:14:24,229 [DEBUG] org.springframework.core.env.StandardEnvironment  - Adding [systemEnvironment] PropertySource with lowest search precedence
2013-01-29 15:14:24,229 [DEBUG] org.springframework.core.env.StandardEnvironment  - Initialized StandardEnvironment with PropertySources [systemProperties,systemEnvironment]
2013-01-29 15:14:24,234 [DEBUG] org.springframework.beans.BeanUtils  - No property editor [org.springframework.web.context.request.WebRequestInterceptorEditor] found for type org.springframework.web.context.request.WebRequestInterceptor according to 'Editor' suffix convention
2013-01-29 15:14:24,235 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.web.servlet.handler.MappedInterceptor#0' to allow for resolving potential circular references
2013-01-29 15:14:24,236 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.handler.MappedInterceptor#0'
2013-01-29 15:14:24,236 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Invoking afterPropertiesSet() on bean with name 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0'
2013-01-29 15:14:24,236 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Looking for request mappings in application context: WebApplicationContext for namespace 'spring-servlet': startup date [Tue Jan 29 15:14:23 BRST 2013]; root of context hierarchy
2013-01-29 15:14:24,247 [INFO ] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Mapped "{[/form],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String net.henrylawson.firstspringmvc.controller.HelloWorldController.form(org.springframework.ui.Model)
2013-01-29 15:14:24,247 [INFO ] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Mapped "{[/],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String net.henrylawson.firstspringmvc.controller.HelloWorldController.index(org.springframework.ui.Model)
2013-01-29 15:14:24,247 [INFO ] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping  - Mapped "{[/form],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String net.henrylawson.firstspringmvc.controller.HelloWorldController.saveForm(net.henrylawson.firstspringmvc.model.Form,org.springframework.validation.BindingResult,org.springframework.ui.Model)
2013-01-29 15:14:24,248 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0'
2013-01-29 15:14:24,248 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0'
2013-01-29 15:14:24,248 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.validation.beanvalidation.LocalValidatorFactoryBean#0'
2013-01-29 15:14:24,248 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.validation.beanvalidation.LocalValidatorFactoryBean#0'
2013-01-29 15:14:24,249 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.validation.beanvalidation.LocalValidatorFactoryBean#0' to allow for resolving potential circular references
2013-01-29 15:14:24,251 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Invoking afterPropertiesSet() on bean with name 'org.springframework.validation.beanvalidation.LocalValidatorFactoryBean#0'
2013-01-29 15:14:24,252 [DEBUG] org.hibernate.validator.internal.engine.resolver.DefaultTraversableResolver  - Cannot find javax.persistence.Persistence on classpath. Assuming non JPA 2 environment. All properties will per default be traversable.
2013-01-29 15:14:24,252 [DEBUG] org.hibernate.validator.internal.engine.ConfigurationImpl  - Setting custom MessageInterpolator of type org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator
2013-01-29 15:14:24,252 [DEBUG] org.hibernate.validator.internal.engine.ConfigurationImpl  - Setting custom ConstraintValidatorFactory of type org.springframework.validation.beanvalidation.SpringConstraintValidatorFactory
2013-01-29 15:14:24,252 [DEBUG] org.hibernate.validator.internal.xml.ValidationXmlParser  - Trying to load META-INF/validation.xml for XML based Validator configuration.
2013-01-29 15:14:24,253 [DEBUG] org.hibernate.validator.internal.xml.ValidationXmlParser  - No META-INF/validation.xml found. Using annotation based configuration only.
2013-01-29 15:14:24,259 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.validation.beanvalidation.LocalValidatorFactoryBean#0'
2013-01-29 15:14:24,259 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0'
2013-01-29 15:14:24,259 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0'
2013-01-29 15:14:24,386 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0' to allow for resolving potential circular references
2013-01-29 15:14:24,391 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'mvcContentNegotiationManager'
2013-01-29 15:14:24,391 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#1'
2013-01-29 15:14:24,394 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0'
2013-01-29 15:14:24,394 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.validation.beanvalidation.LocalValidatorFactoryBean#0'
2013-01-29 15:14:24,394 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#1'
2013-01-29 15:14:24,395 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#2'
2013-01-29 15:14:24,397 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#2'
2013-01-29 15:14:24,397 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#3'
2013-01-29 15:14:24,402 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#3'
2013-01-29 15:14:24,402 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#4'
2013-01-29 15:14:24,404 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#4'
2013-01-29 15:14:24,404 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#5'
2013-01-29 15:14:24,408 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#5'
2013-01-29 15:14:24,408 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#6'
2013-01-29 15:14:24,414 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#6'
2013-01-29 15:14:24,414 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#7'
2013-01-29 15:14:24,418 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#7'
2013-01-29 15:14:24,418 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#8'
2013-01-29 15:14:24,421 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#8'
2013-01-29 15:14:24,421 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#9'
2013-01-29 15:14:24,425 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#9'
2013-01-29 15:14:24,425 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#10'
2013-01-29 15:14:24,428 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#10'
2013-01-29 15:14:24,428 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Invoking afterPropertiesSet() on bean with name 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0'
2013-01-29 15:14:24,448 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter  - Looking for controller advice: WebApplicationContext for namespace 'spring-servlet': startup date [Tue Jan 29 15:14:23 BRST 2013]; root of context hierarchy
2013-01-29 15:14:24,449 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0'
2013-01-29 15:14:24,450 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#0'
2013-01-29 15:14:24,450 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0'
2013-01-29 15:14:24,450 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0'
2013-01-29 15:14:24,455 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0' to allow for resolving potential circular references
2013-01-29 15:14:24,458 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'mvcContentNegotiationManager'
2013-01-29 15:14:24,458 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#11'
2013-01-29 15:14:24,458 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#11'
2013-01-29 15:14:24,458 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#12'
2013-01-29 15:14:24,460 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#12'
2013-01-29 15:14:24,460 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#13'
2013-01-29 15:14:24,461 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#13'
2013-01-29 15:14:24,461 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#14'
2013-01-29 15:14:24,461 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#14'
2013-01-29 15:14:24,461 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#15'
2013-01-29 15:14:24,464 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#15'
2013-01-29 15:14:24,464 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#16'
2013-01-29 15:14:24,464 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#16'
2013-01-29 15:14:24,464 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#17'
2013-01-29 15:14:24,464 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#17'
2013-01-29 15:14:24,464 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#18'
2013-01-29 15:14:24,465 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#18'
2013-01-29 15:14:24,465 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean '(inner bean)#19'
2013-01-29 15:14:24,465 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean '(inner bean)#19'
2013-01-29 15:14:24,466 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Invoking afterPropertiesSet() on bean with name 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0'
2013-01-29 15:14:24,466 [DEBUG] org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver  - Looking for exception mappings: WebApplicationContext for namespace 'spring-servlet': startup date [Tue Jan 29 15:14:23 BRST 2013]; root of context hierarchy
2013-01-29 15:14:24,466 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0'
2013-01-29 15:14:24,467 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0'
2013-01-29 15:14:24,467 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0'
2013-01-29 15:14:24,467 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0' to allow for resolving potential circular references
2013-01-29 15:14:24,469 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0'
2013-01-29 15:14:24,469 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0'
2013-01-29 15:14:24,469 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0'
2013-01-29 15:14:24,469 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0' to allow for resolving potential circular references
2013-01-29 15:14:24,471 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0'
2013-01-29 15:14:24,471 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping'
2013-01-29 15:14:24,471 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping'
2013-01-29 15:14:24,472 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping' to allow for resolving potential circular references
2013-01-29 15:14:24,477 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.MappedInterceptor#0'
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Looking for URL mappings in application context: WebApplicationContext for namespace 'spring-servlet': startup date [Tue Jan 29 15:14:23 BRST 2013]; root of context hierarchy
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'mvcContentNegotiationManager': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.format.support.FormattingConversionServiceFactoryBean#0': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.validation.beanvalidation.LocalValidatorFactoryBean#0': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.handler.MappedInterceptor#0': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'helloWorldController': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.context.annotation.internalRequiredAnnotationProcessor': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.context.annotation.internalCommonAnnotationProcessor': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.web.servlet.view.InternalResourceViewResolver#0': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'messageSource': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'environment': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'systemProperties': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'systemEnvironment': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'servletContext': no URL paths identified
2013-01-29 15:14:24,477 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'servletConfig': no URL paths identified
2013-01-29 15:14:24,478 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'contextParameters': no URL paths identified
2013-01-29 15:14:24,478 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'contextAttributes': no URL paths identified
2013-01-29 15:14:24,478 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importRegistry': no URL paths identified
2013-01-29 15:14:24,478 [DEBUG] org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping  - Rejected bean name 'applicationEventMulticaster': no URL paths identified
2013-01-29 15:14:24,478 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping'
2013-01-29 15:14:24,478 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter'
2013-01-29 15:14:24,478 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter'
2013-01-29 15:14:24,478 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter' to allow for resolving potential circular references
2013-01-29 15:14:24,483 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter'
2013-01-29 15:14:24,483 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter'
2013-01-29 15:14:24,483 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter'
2013-01-29 15:14:24,483 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter' to allow for resolving potential circular references
2013-01-29 15:14:24,484 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter'
2013-01-29 15:14:24,484 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'helloWorldController'
2013-01-29 15:14:24,484 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'helloWorldController'
2013-01-29 15:14:24,485 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'helloWorldController' to allow for resolving potential circular references
2013-01-29 15:14:24,486 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'helloWorldController'
2013-01-29 15:14:24,486 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
2013-01-29 15:14:24,486 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2013-01-29 15:14:24,486 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
2013-01-29 15:14:24,486 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2013-01-29 15:14:24,486 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
2013-01-29 15:14:24,486 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
2013-01-29 15:14:24,490 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0' to allow for resolving potential circular references
